ID, Domain, len, objs, gen_seq_rate, l_exe, gt_exe
38, childsnack, 135, 33, 0.3, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 0.4, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 0.5, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 0.6, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 0.7, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 0.8, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 0.9, 0.3633523034033238, 0.8163265306122449
38, childsnack, 135, 33, 1.0, 0.3633523034033238, 0.8163265306122449
39, childsnack, 353, 32, 0.1, 0.862882100892305, 1.0
39, childsnack, 353, 32, 0.2, 0.862882100892305, 1.0
39, childsnack, 353, 32, 0.3, 0.862882100892305, 1.0
39, childsnack, 353, 32, 0.4, 0.862882100892305, 1.0
39, childsnack, 353, 32, 0.5, 0.862882100892305, 1.0
39, childsnack, 353, 32, 0.6, 0.862882100892305, 0.9988662131519275
39, childsnack, 353, 32, 0.7, 0.862882100892305, 0.9926303854875282
39, childsnack, 353, 32, 0.8, 0.862882100892305, 0.9991496598639455
39, childsnack, 353, 32, 0.9, 0.862882100892305, 0.9977324263038548
39, childsnack, 353, 32, 1.0, 0.862882100892305, 0.9988662131519275
40, childsnack, 703, 31, 0.1, 0.862882100892305, 1.0
40, childsnack, 703, 31, 0.2, 0.862882100892305, 1.0
40, childsnack, 703, 31, 0.3, 0.862882100892305, 1.0
40, childsnack, 703, 31, 0.4, 0.862882100892305, 1.0
40, childsnack, 703, 31, 0.5, 0.862882100892305, 1.0
40, childsnack, 703, 31, 0.6, 0.862882100892305, 0.9977324263038548
40, childsnack, 703, 31, 0.7, 0.862882100892305, 0.9988662131519275
40, childsnack, 703, 31, 0.8, 0.862882100892305, 1.0
40, childsnack, 703, 31, 0.9, 0.862882100892305, 0.9988662131519275
40, childsnack, 703, 31, 1.0, 0.862882100892305, 0.9988662131519275
41, childsnack, 27, 40, 0.1, 1.0, 1.0
41, childsnack, 27, 40, 0.2, 1.0, 1.0
41, childsnack, 27, 40, 0.3, 1.0, 1.0
41, childsnack, 27, 40, 0.4, 1.0, 1.0
41, childsnack, 27, 40, 0.5, 1.0, 1.0
41, childsnack, 27, 40, 0.6, 1.0, 1.0
41, childsnack, 27, 40, 0.7, 1.0, 1.0
41, childsnack, 27, 40, 0.8, 1.0, 1.0
41, childsnack, 27, 40, 0.9, 1.0, 1.0
41, childsnack, 27, 40, 1.0, 1.0, 1.0
42, childsnack, 78, 40, 0.1, 1.0, 1.0
42, childsnack, 78, 40, 0.2, 1.0, 1.0
42, childsnack, 78, 40, 0.3, 1.0, 1.0
42, childsnack, 78, 40, 0.4, 1.0, 1.0
42, childsnack, 78, 40, 0.5, 1.0, 1.0
42, childsnack, 78, 40, 0.6, 1.0, 1.0
42, childsnack, 78, 40, 0.7, 1.0, 1.0
42, childsnack, 78, 40, 0.8, 1.0, 1.0
42, childsnack, 78, 40, 0.9, 1.0, 1.0
42, childsnack, 78, 40, 1.0, 1.0, 1.0
43, childsnack, 123, 38, 0.1, 1.0, 1.0
43, childsnack, 123, 38, 0.2, 1.0, 1.0
43, childsnack, 123, 38, 0.3, 1.0, 1.0
43, childsnack, 123, 38, 0.4, 1.0, 1.0
43, childsnack, 123, 38, 0.5, 1.0, 1.0
43, childsnack, 123, 38, 0.6, 1.0, 1.0
43, childsnack, 123, 38, 0.7, 1.0, 1.0
43, childsnack, 123, 38, 0.8, 1.0, 1.0
43, childsnack, 123, 38, 0.9, 1.0, 1.0
43, childsnack, 123, 38, 1.0, 1.0, 1.0
44, childsnack, 216, 33, 0.1, 0.3633523034033238, 0.8409090909090909
44, childsnack, 216, 33, 0.2, 0.3633523034033238, 0.8125
44, childsnack, 216, 33, 0.3, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 0.4, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 0.5, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 0.6, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 0.7, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 0.8, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 0.9, 0.3633523034033238, 0.8163265306122449
44, childsnack, 216, 33, 1.0, 0.3633523034033238, 0.8163265306122449
45, childsnack, 534, 32, 0.1, 1.0, 1.0
45, childsnack, 534, 32, 0.2, 1.0, 1.0
45, childsnack, 534, 32, 0.3, 1.0, 1.0
45, childsnack, 534, 32, 0.4, 1.0, 1.0
45, childsnack, 534, 32, 0.5, 1.0, 1.0
45, childsnack, 534, 32, 0.6, 1.0, 1.0
45, childsnack, 534, 32, 0.7, 1.0, 1.0
45, childsnack, 534, 32, 0.8, 1.0, 1.0
45, childsnack, 534, 32, 0.9, 1.0, 1.0
45, childsnack, 534, 32, 1.0, 1.0, 1.0
46, childsnack, 27, 40, 0.1, 1.0, 1.0
46, childsnack, 27, 40, 0.2, 1.0, 1.0
46, childsnack, 27, 40, 0.3, 1.0, 1.0
46, childsnack, 27, 40, 0.4, 1.0, 1.0
46, childsnack, 27, 40, 0.5, 1.0, 1.0
46, childsnack, 27, 40, 0.6, 1.0, 1.0
46, childsnack, 27, 40, 0.7, 1.0, 1.0
46, childsnack, 27, 40, 0.8, 1.0, 1.0
46, childsnack, 27, 40, 0.9, 1.0, 1.0
46, childsnack, 27, 40, 1.0, 1.0, 1.0
47, childsnack, 81, 40, 0.1, 1.0, 1.0
47, childsnack, 81, 40, 0.2, 1.0, 1.0
47, childsnack, 81, 40, 0.3, 1.0, 1.0
47, childsnack, 81, 40, 0.4, 1.0, 1.0
47, childsnack, 81, 40, 0.5, 1.0, 1.0
47, childsnack, 81, 40, 0.6, 1.0, 1.0
47, childsnack, 81, 40, 0.7, 1.0, 1.0
47, childsnack, 81, 40, 0.8, 1.0, 1.0
47, childsnack, 81, 40, 0.9, 1.0, 1.0
47, childsnack, 81, 40, 1.0, 1.0, 1.0
48, childsnack, 126, 38, 0.1, 1.0, 1.0
48, childsnack, 126, 38, 0.2, 1.0, 1.0
48, childsnack, 126, 38, 0.3, 1.0, 1.0
48, childsnack, 126, 38, 0.4, 1.0, 1.0
48, childsnack, 126, 38, 0.5, 1.0, 1.0
48, childsnack, 126, 38, 0.6, 1.0, 1.0
48, childsnack, 126, 38, 0.7, 1.0, 1.0
48, childsnack, 126, 38, 0.8, 1.0, 1.0
48, childsnack, 126, 38, 0.9, 1.0, 1.0
48, childsnack, 126, 38, 1.0, 1.0, 1.0
49, childsnack, 219, 33, 0.1, 0.3633523034033238, 0.8409090909090909
49, childsnack, 219, 33, 0.2, 0.3633523034033238, 0.8125
49, childsnack, 219, 33, 0.3, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 0.4, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 0.5, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 0.6, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 0.7, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 0.8, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 0.9, 0.3633523034033238, 0.8163265306122449
49, childsnack, 219, 33, 1.0, 0.3633523034033238, 0.8163265306122449
50, childsnack, 27, 40, 0.1, 1.0, 1.0
50, childsnack, 27, 40, 0.2, 1.0, 1.0
50, childsnack, 27, 40, 0.3, 1.0, 1.0
50, childsnack, 27, 40, 0.4, 1.0, 1.0
50, childsnack, 27, 40, 0.5, 1.0, 1.0
50, childsnack, 27, 40, 0.6, 1.0, 1.0
50, childsnack, 27, 40, 0.7, 1.0, 1.0
50, childsnack, 27, 40, 0.8, 1.0, 1.0
50, childsnack, 27, 40, 0.9, 1.0, 1.0
50, childsnack, 27, 40, 1.0, 1.0, 1.0
51, childsnack, 81, 40, 0.1, 1.0, 1.0
51, childsnack, 81, 40, 0.2, 1.0, 1.0
51, childsnack, 81, 40, 0.3, 1.0, 1.0
51, childsnack, 81, 40, 0.4, 1.0, 1.0
51, childsnack, 81, 40, 0.5, 1.0, 1.0
51, childsnack, 81, 40, 0.6, 1.0, 1.0
51, childsnack, 81, 40, 0.7, 1.0, 1.0
51, childsnack, 81, 40, 0.8, 1.0, 1.0
51, childsnack, 81, 40, 0.9, 1.0, 1.0
51, childsnack, 81, 40, 1.0, 1.0, 1.0
52, childsnack, 126, 38, 0.1, 1.0, 1.0
52, childsnack, 126, 38, 0.2, 1.0, 1.0
52, childsnack, 126, 38, 0.3, 1.0, 1.0
52, childsnack, 126, 38, 0.4, 1.0, 1.0
52, childsnack, 126, 38, 0.5, 1.0, 1.0
52, childsnack, 126, 38, 0.6, 1.0, 1.0
52, childsnack, 126, 38, 0.7, 1.0, 1.0
52, childsnack, 126, 38, 0.8, 1.0, 1.0
52, childsnack, 126, 38, 0.9, 1.0, 1.0
52, childsnack, 126, 38, 1.0, 1.0, 1.0
53, childsnack, 219, 33, 0.1, 0.3633523034033238, 0.8409090909090909
53, childsnack, 219, 33, 0.2, 0.3633523034033238, 0.8125
53, childsnack, 219, 33, 0.3, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 0.4, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 0.5, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 0.6, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 0.7, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 0.8, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 0.9, 0.3633523034033238, 0.8163265306122449
53, childsnack, 219, 33, 1.0, 0.3633523034033238, 0.8163265306122449
54, childsnack, 27, 40, 0.1, 1.0, 1.0
54, childsnack, 27, 40, 0.2, 1.0, 1.0
54, childsnack, 27, 40, 0.3, 1.0, 1.0
54, childsnack, 27, 40, 0.4, 1.0, 1.0
54, childsnack, 27, 40, 0.5, 1.0, 1.0
54, childsnack, 27, 40, 0.6, 1.0, 1.0
54, childsnack, 27, 40, 0.7, 1.0, 1.0
54, childsnack, 27, 40, 0.8, 1.0, 1.0
54, childsnack, 27, 40, 0.9, 1.0, 1.0
54, childsnack, 27, 40, 1.0, 1.0, 1.0
55, childsnack, 81, 40, 0.1, 1.0, 1.0
55, childsnack, 81, 40, 0.2, 1.0, 1.0
55, childsnack, 81, 40, 0.3, 1.0, 1.0
55, childsnack, 81, 40, 0.4, 1.0, 1.0
55, childsnack, 81, 40, 0.5, 1.0, 1.0
55, childsnack, 81, 40, 0.6, 1.0, 1.0
55, childsnack, 81, 40, 0.7, 1.0, 1.0
55, childsnack, 81, 40, 0.8, 1.0, 1.0
55, childsnack, 81, 40, 0.9, 1.0, 1.0
55, childsnack, 81, 40, 1.0, 1.0, 1.0
56, childsnack, 126, 38, 0.1, 1.0, 1.0
56, childsnack, 126, 38, 0.2, 1.0, 1.0
56, childsnack, 126, 38, 0.3, 1.0, 1.0
56, childsnack, 126, 38, 0.4, 1.0, 1.0
56, childsnack, 126, 38, 0.5, 1.0, 1.0
56, childsnack, 126, 38, 0.6, 1.0, 1.0
56, childsnack, 126, 38, 0.7, 1.0, 1.0
56, childsnack, 126, 38, 0.8, 1.0, 1.0
56, childsnack, 126, 38, 0.9, 1.0, 1.0
56, childsnack, 126, 38, 1.0, 1.0, 1.0
57, childsnack, 219, 33, 0.1, 0.3633523034033238, 0.8409090909090909
57, childsnack, 219, 33, 0.2, 0.3633523034033238, 0.8125
57, childsnack, 219, 33, 0.3, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 0.4, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 0.5, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 0.6, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 0.7, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 0.8, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 0.9, 0.3633523034033238, 0.8163265306122449
57, childsnack, 219, 33, 1.0, 0.3633523034033238, 0.8163265306122449
58, ferry, 10, 23, 0.1, 0.9578520899773342, 0.8607594936708861
58, ferry, 10, 23, 0.2, 0.9578520899773342, 0.8681318681318682
58, ferry, 10, 23, 0.3, 0.9578520899773342, 0.8247422680412371
58, ferry, 10, 23, 0.4, 0.9578520899773342, 0.8484848484848485
58, ferry, 10, 23, 0.5, 0.9578520899773342, 0.7878787878787878
58, ferry, 10, 23, 0.6, 0.9578520899773342, 0.8787878787878788
58, ferry, 10, 23, 0.7, 0.9578520899773342, 0.9292929292929293
58, ferry, 10, 23, 0.8, 0.9578520899773342, 0.9696969696969697
58, ferry, 10, 23, 0.9, 0.9578520899773342, 0.9797979797979798
58, ferry, 10, 23, 1.0, 0.9578520899773342, 1.0
59, ferry, 30, 24, 0.1, 0.9792081487395772, 0.8607594936708861
59, ferry, 30, 24, 0.2, 0.9792081487395772, 0.8571428571428571
59, ferry, 30, 24, 0.3, 0.9792081487395772, 0.8247422680412371
59, ferry, 30, 24, 0.4, 0.9792081487395772, 0.8282828282828283
59, ferry, 30, 24, 0.5, 0.9792081487395772, 0.7474747474747475
59, ferry, 30, 24, 0.6, 0.9792081487395772, 0.8080808080808081
59, ferry, 30, 24, 0.7, 0.9792081487395772, 0.8181818181818182
59, ferry, 30, 24, 0.8, 0.9792081487395772, 0.8585858585858586
59, ferry, 30, 24, 0.9, 0.9792081487395772, 0.9191919191919192
59, ferry, 30, 24, 1.0, 0.9792081487395772, 1.0
60, ferry, 48, 23, 0.1, 0.9578520899773342, 0.8607594936708861
60, ferry, 48, 23, 0.2, 0.9578520899773342, 0.8681318681318682
60, ferry, 48, 23, 0.3, 0.9578520899773342, 0.8247422680412371
60, ferry, 48, 23, 0.4, 0.9578520899773342, 0.8484848484848485
60, ferry, 48, 23, 0.5, 0.9578520899773342, 0.7878787878787878
60, ferry, 48, 23, 0.6, 0.9578520899773342, 0.8787878787878788
60, ferry, 48, 23, 0.7, 0.9578520899773342, 0.9292929292929293
60, ferry, 48, 23, 0.8, 0.9578520899773342, 0.9696969696969697
60, ferry, 48, 23, 0.9, 0.9578520899773342, 0.9797979797979798
60, ferry, 48, 23, 1.0, 0.9578520899773342, 1.0
61, ferry, 88, 19, 0.1, 0.510801605107704, 0.270042194092827
61, ferry, 88, 19, 0.2, 0.510801605107704, 0.18864468864468864
61, ferry, 88, 19, 0.3, 0.510801605107704, 0.15292096219931273
61, ferry, 88, 19, 0.4, 0.510801605107704, 0.09932659932659933
61, ferry, 88, 19, 0.5, 0.510801605107704, 0.08080808080808081
61, ferry, 88, 19, 0.6, 0.510801605107704, 0.08080808080808081
61, ferry, 88, 19, 0.7, 0.510801605107704, 0.06060606060606061
61, ferry, 88, 19, 0.8, 0.510801605107704, 0.0
61, ferry, 88, 19, 0.9, 0.510801605107704, 0.0
61, ferry, 88, 19, 1.0, 0.510801605107704, 0.0
62, ferry, 223, 17, 0.1, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.2, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.3, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.4, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.5, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.6, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.7, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.8, 0.978643941237757, 1.0
62, ferry, 223, 17, 0.9, 0.978643941237757, 1.0
62, ferry, 223, 17, 1.0, 0.978643941237757, 1.0
63, ferry, 449, 16, 0.1, 0.9578520899773342, 0.8607594936708861
63, ferry, 449, 16, 0.2, 0.9578520899773342, 0.8681318681318682
63, ferry, 449, 16, 0.3, 0.9578520899773342, 0.8247422680412371
63, ferry, 449, 16, 0.4, 0.9578520899773342, 0.8484848484848485
63, ferry, 449, 16, 0.5, 0.9578520899773342, 0.7878787878787878
63, ferry, 449, 16, 0.6, 0.9578520899773342, 0.8787878787878788
63, ferry, 449, 16, 0.7, 0.9578520899773342, 0.9292929292929293
63, ferry, 449, 16, 0.8, 0.9578520899773342, 0.9696969696969697
63, ferry, 449, 16, 0.9, 0.9578520899773342, 0.9797979797979798
63, ferry, 449, 16, 1.0, 0.9578520899773342, 1.0
64, ferry, 15, 23, 0.1, 0.9792081487395772, 0.8607594936708861
64, ferry, 15, 23, 0.2, 0.9792081487395772, 0.8571428571428571
64, ferry, 15, 23, 0.3, 0.9792081487395772, 0.8247422680412371
64, ferry, 15, 23, 0.4, 0.9792081487395772, 0.8282828282828283
64, ferry, 15, 23, 0.5, 0.9792081487395772, 0.7474747474747475
64, ferry, 15, 23, 0.6, 0.9792081487395772, 0.8080808080808081
64, ferry, 15, 23, 0.7, 0.9792081487395772, 0.8181818181818182
64, ferry, 15, 23, 0.8, 0.9792081487395772, 0.8585858585858586
64, ferry, 15, 23, 0.9, 0.9792081487395772, 0.9191919191919192
64, ferry, 15, 23, 1.0, 0.9792081487395772, 1.0
65, ferry, 45, 24, 0.1, 0.9792081487395772, 0.8607594936708861
65, ferry, 45, 24, 0.2, 0.9792081487395772, 0.8571428571428571
65, ferry, 45, 24, 0.3, 0.9792081487395772, 0.8247422680412371
65, ferry, 45, 24, 0.4, 0.9792081487395772, 0.8282828282828283
65, ferry, 45, 24, 0.5, 0.9792081487395772, 0.7474747474747475
65, ferry, 45, 24, 0.6, 0.9792081487395772, 0.8080808080808081
65, ferry, 45, 24, 0.7, 0.9792081487395772, 0.8181818181818182
65, ferry, 45, 24, 0.8, 0.9792081487395772, 0.8585858585858586
65, ferry, 45, 24, 0.9, 0.9792081487395772, 0.9191919191919192
65, ferry, 45, 24, 1.0, 0.9792081487395772, 1.0
66, ferry, 68, 23, 0.1, 0.9578520899773342, 0.8607594936708861
66, ferry, 68, 23, 0.2, 0.9578520899773342, 0.8681318681318682
66, ferry, 68, 23, 0.3, 0.9578520899773342, 0.8247422680412371
66, ferry, 68, 23, 0.4, 0.9578520899773342, 0.8484848484848485
66, ferry, 68, 23, 0.5, 0.9578520899773342, 0.7878787878787878
66, ferry, 68, 23, 0.6, 0.9578520899773342, 0.8787878787878788
66, ferry, 68, 23, 0.7, 0.9578520899773342, 0.9292929292929293
66, ferry, 68, 23, 0.8, 0.9578520899773342, 0.9696969696969697
66, ferry, 68, 23, 0.9, 0.9578520899773342, 0.9797979797979798
66, ferry, 68, 23, 1.0, 0.9578520899773342, 1.0
67, ferry, 123, 19, 0.1, 0.510801605107704, 0.2721518987341772
67, ferry, 123, 19, 0.2, 0.510801605107704, 0.19047619047619047
67, ferry, 123, 19, 0.3, 0.510801605107704, 0.14776632302405499
67, ferry, 123, 19, 0.4, 0.510801605107704, 0.09595959595959595
67, ferry, 123, 19, 0.5, 0.510801605107704, 0.08080808080808081
67, ferry, 123, 19, 0.6, 0.510801605107704, 0.08080808080808081
67, ferry, 123, 19, 0.7, 0.510801605107704, 0.06060606060606061
67, ferry, 123, 19, 0.8, 0.510801605107704, 0.0
67, ferry, 123, 19, 0.9, 0.510801605107704, 0.0
67, ferry, 123, 19, 1.0, 0.510801605107704, 0.0
68, ferry, 315, 17, 0.1, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.2, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.3, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.4, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.5, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.6, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.7, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.8, 0.978643941237757, 1.0
68, ferry, 315, 17, 0.9, 0.978643941237757, 1.0
68, ferry, 315, 17, 1.0, 0.978643941237757, 1.0
69, ferry, 627, 16, 0.1, 0.9792081487395772, 0.8607594936708861
69, ferry, 627, 16, 0.2, 0.9792081487395772, 0.8571428571428571
69, ferry, 627, 16, 0.3, 0.9792081487395772, 0.8247422680412371
69, ferry, 627, 16, 0.4, 0.9792081487395772, 0.8282828282828283
69, ferry, 627, 16, 0.5, 0.9792081487395772, 0.7474747474747475
69, ferry, 627, 16, 0.6, 0.9792081487395772, 0.8080808080808081
69, ferry, 627, 16, 0.7, 0.9792081487395772, 0.8181818181818182
69, ferry, 627, 16, 0.8, 0.9792081487395772, 0.8585858585858586
69, ferry, 627, 16, 0.9, 0.9792081487395772, 0.9191919191919192
69, ferry, 627, 16, 1.0, 0.9792081487395772, 1.0
70, ferry, 30, 23, 0.1, 1.0, 1.0
70, ferry, 30, 23, 0.2, 1.0, 1.0
70, ferry, 30, 23, 0.3, 1.0, 1.0
70, ferry, 30, 23, 0.4, 1.0, 1.0
70, ferry, 30, 23, 0.5, 1.0, 1.0
70, ferry, 30, 23, 0.6, 1.0, 1.0
70, ferry, 30, 23, 0.7, 1.0, 1.0
70, ferry, 30, 23, 0.8, 1.0, 1.0
70, ferry, 30, 23, 0.9, 1.0, 1.0
70, ferry, 30, 23, 1.0, 1.0, 1.0
71, ferry, 88, 24, 0.1, 0.9792081487395772, 0.8607594936708861
71, ferry, 88, 24, 0.2, 0.9792081487395772, 0.8571428571428571
71, ferry, 88, 24, 0.3, 0.9792081487395772, 0.8247422680412371
71, ferry, 88, 24, 0.4, 0.9792081487395772, 0.8282828282828283
71, ferry, 88, 24, 0.5, 0.9792081487395772, 0.7474747474747475
71, ferry, 88, 24, 0.6, 0.9792081487395772, 0.8080808080808081
71, ferry, 88, 24, 0.7, 0.9792081487395772, 0.8181818181818182
71, ferry, 88, 24, 0.8, 0.9792081487395772, 0.8585858585858586
71, ferry, 88, 24, 0.9, 0.9792081487395772, 0.9191919191919192
71, ferry, 88, 24, 1.0, 0.9792081487395772, 1.0
72, ferry, 126, 23, 0.1, 1.0, 1.0
72, ferry, 126, 23, 0.2, 1.0, 1.0
72, ferry, 126, 23, 0.3, 1.0, 1.0
72, ferry, 126, 23, 0.4, 1.0, 1.0
72, ferry, 126, 23, 0.5, 1.0, 1.0
72, ferry, 126, 23, 0.6, 1.0, 1.0
72, ferry, 126, 23, 0.7, 1.0, 1.0
72, ferry, 126, 23, 0.8, 1.0, 1.0
72, ferry, 126, 23, 0.9, 1.0, 1.0
72, ferry, 126, 23, 1.0, 1.0, 1.0
73, ferry, 226, 19, 0.1, 0.510801605107704, 0.2552742616033755
73, ferry, 226, 19, 0.2, 0.510801605107704, 0.18864468864468864
73, ferry, 226, 19, 0.3, 0.510801605107704, 0.14948453608247422
73, ferry, 226, 19, 0.4, 0.510801605107704, 0.09764309764309764
73, ferry, 226, 19, 0.5, 0.510801605107704, 0.08080808080808081
73, ferry, 226, 19, 0.6, 0.510801605107704, 0.08080808080808081
73, ferry, 226, 19, 0.7, 0.510801605107704, 0.06060606060606061
73, ferry, 226, 19, 0.8, 0.510801605107704, 0.0
73, ferry, 226, 19, 0.9, 0.510801605107704, 0.0
73, ferry, 226, 19, 1.0, 0.510801605107704, 0.0
74, ferry, 552, 17, 0.1, 1.0, 1.0
74, ferry, 552, 17, 0.2, 1.0, 1.0
74, ferry, 552, 17, 0.3, 1.0, 1.0
74, ferry, 552, 17, 0.4, 1.0, 1.0
74, ferry, 552, 17, 0.5, 1.0, 1.0
74, ferry, 552, 17, 0.6, 1.0, 1.0
74, ferry, 552, 17, 0.7, 1.0, 1.0
74, ferry, 552, 17, 0.8, 1.0, 1.0
74, ferry, 552, 17, 0.9, 1.0, 1.0
74, ferry, 552, 17, 1.0, 1.0, 1.0
75, ferry, 47, 23, 0.1, 1.0, 1.0
75, ferry, 47, 23, 0.2, 1.0, 1.0
75, ferry, 47, 23, 0.3, 1.0, 1.0
75, ferry, 47, 23, 0.4, 1.0, 1.0
75, ferry, 47, 23, 0.5, 1.0, 1.0
75, ferry, 47, 23, 0.6, 1.0, 1.0
75, ferry, 47, 23, 0.7, 1.0, 1.0
75, ferry, 47, 23, 0.8, 1.0, 1.0
75, ferry, 47, 23, 0.9, 1.0, 1.0
75, ferry, 47, 23, 1.0, 1.0, 1.0
76, ferry, 125, 24, 0.1, 0.9792081487395772, 0.8607594936708861
76, ferry, 125, 24, 0.2, 0.9792081487395772, 0.8571428571428571
76, ferry, 125, 24, 0.3, 0.9792081487395772, 0.8247422680412371
76, ferry, 125, 24, 0.4, 0.9792081487395772, 0.8282828282828283
76, ferry, 125, 24, 0.5, 0.9792081487395772, 0.7474747474747475
76, ferry, 125, 24, 0.6, 0.9792081487395772, 0.8080808080808081
76, ferry, 125, 24, 0.7, 0.9792081487395772, 0.8181818181818182
76, ferry, 125, 24, 0.8, 0.9792081487395772, 0.8585858585858586
76, ferry, 125, 24, 0.9, 0.9792081487395772, 0.9191919191919192
76, ferry, 125, 24, 1.0, 0.9792081487395772, 1.0
77, ferry, 183, 23, 0.1, 1.0, 1.0
77, ferry, 183, 23, 0.2, 1.0, 1.0
77, ferry, 183, 23, 0.3, 1.0, 1.0
77, ferry, 183, 23, 0.4, 1.0, 1.0
77, ferry, 183, 23, 0.5, 1.0, 1.0
77, ferry, 183, 23, 0.6, 1.0, 1.0
77, ferry, 183, 23, 0.7, 1.0, 1.0
77, ferry, 183, 23, 0.8, 1.0, 1.0
77, ferry, 183, 23, 0.9, 1.0, 1.0
77, ferry, 183, 23, 1.0, 1.0, 1.0
78, ferry, 325, 19, 0.1, 0.510801605107704, 0.270042194092827
78, ferry, 325, 19, 0.2, 0.510801605107704, 0.19230769230769232
78, ferry, 325, 19, 0.3, 0.510801605107704, 0.14604810996563575
78, ferry, 325, 19, 0.4, 0.510801605107704, 0.09595959595959595
78, ferry, 325, 19, 0.5, 0.510801605107704, 0.08080808080808081
78, ferry, 325, 19, 0.6, 0.510801605107704, 0.08080808080808081
78, ferry, 325, 19, 0.7, 0.510801605107704, 0.06060606060606061
78, ferry, 325, 19, 0.8, 0.510801605107704, 0.0
78, ferry, 325, 19, 0.9, 0.510801605107704, 0.0
78, ferry, 325, 19, 1.0, 0.510801605107704, 0.0
79, ferry, 47, 23, 0.1, 1.0, 1.0
79, ferry, 47, 23, 0.2, 1.0, 1.0
79, ferry, 47, 23, 0.3, 1.0, 1.0
79, ferry, 47, 23, 0.4, 1.0, 1.0
79, ferry, 47, 23, 0.5, 1.0, 1.0
79, ferry, 47, 23, 0.6, 1.0, 1.0
79, ferry, 47, 23, 0.7, 1.0, 1.0
79, ferry, 47, 23, 0.8, 1.0, 1.0
79, ferry, 47, 23, 0.9, 1.0, 1.0
79, ferry, 47, 23, 1.0, 1.0, 1.0
80, ferry, 150, 24, 0.1, 1.0, 1.0
80, ferry, 150, 24, 0.2, 1.0, 1.0
80, ferry, 150, 24, 0.3, 1.0, 1.0
80, ferry, 150, 24, 0.4, 1.0, 1.0
80, ferry, 150, 24, 0.5, 1.0, 1.0
80, ferry, 150, 24, 0.6, 1.0, 1.0
80, ferry, 150, 24, 0.7, 1.0, 1.0
80, ferry, 150, 24, 0.8, 1.0, 1.0
80, ferry, 150, 24, 0.9, 1.0, 1.0
80, ferry, 150, 24, 1.0, 1.0, 1.0
81, ferry, 233, 23, 0.1, 1.0, 1.0
81, ferry, 233, 23, 0.2, 1.0, 1.0
81, ferry, 233, 23, 0.3, 1.0, 1.0
81, ferry, 233, 23, 0.4, 1.0, 1.0
81, ferry, 233, 23, 0.5, 1.0, 1.0
81, ferry, 233, 23, 0.6, 1.0, 1.0
81, ferry, 233, 23, 0.7, 1.0, 1.0
81, ferry, 233, 23, 0.8, 1.0, 1.0
81, ferry, 233, 23, 0.9, 1.0, 1.0
81, ferry, 233, 23, 1.0, 1.0, 1.0
