ID, Domain, len, len%, valid_acceptance, invalid_acceptance
773, satellite, 15, 0.0005572272372673577, 0.12121212121212122, 0.12121212121212122
774, satellite, 20, 0.0007429696496898102, 0.0, 0.0
775, satellite, 20, 0.0007429696496898102, 0.12121212121212122, 0.12121212121212122
776, satellite, 20, 0.0007429696496898102, 0.0, 0.0
777, satellite, 20, 0.0007429696496898102, 0.0, 0.0
778, satellite, 20, 0.0007429696496898102, 0.12121212121212122, 0.12121212121212122
779, satellite, 100, 0.003714848248449051, 1.0, 1.0
780, satellite, 89, 0.0033062149411196553, 0.12121212121212122, 0.12121212121212122
781, satellite, 95, 0.0035291058360265985, 0.12121212121212122, 0.12121212121212122
782, satellite, 100, 0.003714848248449051, 1.0, 1.0
783, satellite, 100, 0.003714848248449051, 1.0, 1.0
784, satellite, 100, 0.003714848248449051, 0.12121212121212122, 0.12121212121212122
785, satellite, 95, 0.0035291058360265985, 1.0, 1.0
786, satellite, 100, 0.003714848248449051, 1.0, 1.0
787, satellite, 100, 0.003714848248449051, 0.12121212121212122, 0.12121212121212122
788, satellite, 86, 0.0031947694936661835, 0.12121212121212122, 0.12121212121212122
789, satellite, 184, 0.006835320777146253, 1.0, 1.0
790, satellite, 190, 0.007058211672053197, 1.0, 1.0
791, satellite, 199, 0.0073925480144136115, 1.0, 1.0
792, satellite, 189, 0.007021063189568706, 1.0, 1.0
793, satellite, 195, 0.007243954084475649, 1.0, 1.0
794, satellite, 184, 0.006835320777146253, 0.12121212121212122, 0.12121212121212122
795, satellite, 200, 0.007429696496898102, 1.0, 1.0
796, satellite, 200, 0.007429696496898102, 1.0, 1.0
797, satellite, 195, 0.007243954084475649, 1.0, 1.0
798, satellite, 200, 0.007429696496898102, 1.0, 1.0
799, satellite, 30, 0.0011144544745347153, 1.0, 1.0
800, satellite, 30, 0.0011144544745347153, 0.09090909090909091, 0.07808241141574475
801, satellite, 30, 0.0011144544745347153, 0.12121212121212122, 0.12121212121212122
802, satellite, 30, 0.0011144544745347153, 0.12121212121212122, 0.12121212121212122
803, satellite, 30, 0.0011144544745347153, 0.12121212121212122, 0.12121212121212122
804, satellite, 30, 0.0011144544745347153, 1.0, 1.0
805, satellite, 30, 0.0011144544745347153, 1.0, 1.0
806, satellite, 30, 0.0011144544745347153, 0.12121212121212122, 0.12121212121212122
807, satellite, 30, 0.0011144544745347153, 0.0, 0.0
808, satellite, 30, 0.0011144544745347153, 1.0, 1.0
809, satellite, 150, 0.0055722723726735765, 1.0, 1.0
810, satellite, 126, 0.004680708793045804, 1.0, 1.0
811, satellite, 128, 0.004755005758014785, 0.12121212121212122, 0.12121212121212122
812, satellite, 135, 0.0050150451354062184, 1.0, 1.0
813, satellite, 135, 0.0050150451354062184, 1.0, 1.0
814, satellite, 135, 0.0050150451354062184, 1.0, 1.0
815, satellite, 150, 0.0055722723726735765, 1.0, 1.0
816, satellite, 140, 0.0052007875478286714, 1.0, 1.0
817, satellite, 150, 0.0055722723726735765, 1.0, 1.0
818, satellite, 150, 0.0055722723726735765, 1.0, 1.0
819, satellite, 252, 0.009361417586091608, 1.0, 1.0
820, satellite, 258, 0.009584308480998551, 1.0, 1.0
821, satellite, 268, 0.009955793305843456, 1.0, 1.0
822, satellite, 300, 0.011144544745347153, 1.0, 1.0
823, satellite, 300, 0.011144544745347153, 1.0, 1.0
824, satellite, 278, 0.010327278130688362, 1.0, 1.0
825, satellite, 300, 0.011144544745347153, 1.0, 1.0
826, satellite, 300, 0.011144544745347153, 1.0, 1.0
827, satellite, 285, 0.010587317508079794, 1.0, 1.0
828, satellite, 300, 0.011144544745347153, 1.0, 1.0
829, satellite, 50, 0.0018574241242245255, 1.0, 1.0
830, satellite, 15, 0.0005572272372673577, 1.0, 1.0
831, satellite, 50, 0.0018574241242245255, 0.12121212121212122, 0.12121212121212122
832, satellite, 50, 0.0018574241242245255, 1.0, 1.0
833, satellite, 44, 0.0016345332293175824, 1.0, 1.0
834, satellite, 15, 0.0005572272372673577, 1.0, 1.0
835, satellite, 44, 0.0016345332293175824, 1.0, 1.0
836, satellite, 50, 0.0018574241242245255, 1.0, 1.0
837, satellite, 50, 0.0018574241242245255, 1.0, 1.0
838, satellite, 35, 0.0013001968869571679, 0.12121212121212122, 0.12121212121212122
839, satellite, 177, 0.00657528139975482, 1.0, 1.0
840, satellite, 209, 0.0077640328392585166, 1.0, 1.0
841, satellite, 180, 0.006686726847208292, 1.0, 1.0
842, satellite, 209, 0.0077640328392585166, 1.0, 1.0
843, satellite, 198, 0.007355399531929121, 1.0, 1.0
844, satellite, 220, 0.008172666146587912, 1.0, 1.0
845, satellite, 250, 0.009287120621122627, 1.0, 1.0
846, satellite, 215, 0.00798692373416546, 1.0, 1.0
847, satellite, 250, 0.009287120621122627, 1.0, 1.0
848, satellite, 250, 0.009287120621122627, 1.0, 1.0
849, satellite, 494, 0.01835135034733831, 1.0, 1.0
850, satellite, 500, 0.018574241242245253, 1.0, 1.0
851, satellite, 500, 0.018574241242245253, 1.0, 1.0
852, satellite, 400, 0.014859392993796204, 1.0, 1.0
853, satellite, 426, 0.015825253538392956, 1.0, 1.0
854, satellite, 500, 0.018574241242245253, 1.0, 1.0
855, satellite, 470, 0.01745978676771054, 1.0, 1.0
856, satellite, 469, 0.01742263828522605, 1.0, 1.0
857, satellite, 450, 0.01671681711802073, 1.0, 1.0
858, satellite, 454, 0.01686541104795869, 1.0, 1.0
859, satellite, 100, 0.003714848248449051, 1.0, 1.0
860, satellite, 100, 0.003714848248449051, 1.0, 1.0
861, satellite, 100, 0.003714848248449051, 1.0, 1.0
862, satellite, 100, 0.003714848248449051, 1.0, 1.0
863, satellite, 100, 0.003714848248449051, 1.0, 1.0
864, satellite, 100, 0.003714848248449051, 1.0, 1.0
865, satellite, 9, 0.00033433634236041456, 0.04040404040404041, 0.033477633477633474
866, satellite, 68, 0.0025260968089453545, 1.0, 1.0
867, satellite, 95, 0.0035291058360265985, 1.0, 1.0
868, satellite, 100, 0.003714848248449051, 1.0, 1.0
869, satellite, 486, 0.01805416248746239, 1.0, 1.0
870, satellite, 403, 0.014970838441249674, 1.0, 1.0
871, satellite, 414, 0.01537947174857907, 1.0, 1.0
872, satellite, 448, 0.01664252015305175, 1.0, 1.0
873, satellite, 272, 0.010104387235781418, 1.0, 1.0
874, satellite, 483, 0.017942717040008917, 1.0, 1.0
875, satellite, 405, 0.015045135406218655, 1.0, 1.0
876, satellite, 454, 0.01686541104795869, 1.0, 1.0
877, satellite, 271, 0.010067238753296927, 1.0, 1.0
878, satellite, 419, 0.015565214161001524, 1.0, 1.0
879, satellite, 768, 0.02853003454808871, 1.0, 1.0
880, satellite, 967, 0.035922582562502324, 1.0, 1.0
881, satellite, 948, 0.035216761395297, 1.0, 1.0
882, satellite, 847, 0.03146476466436346, 1.0, 1.0
883, satellite, 796, 0.029570192057654446, 1.0, 1.0
884, satellite, 1000, 0.03714848248449051, 1.0, 1.0
885, satellite, 843, 0.0313161707344255, 1.0, 1.0
886, satellite, 608, 0.02258627735057023, 1.0, 1.0
887, satellite, 909, 0.03376797057840187, 1.0, 1.0
888, satellite, 894, 0.03321074334113452, 1.0, 1.0
889, sokoban, 10, 0.004128819157720892, 0.696969696969697, 0.6174266885377996
890, sokoban, 10, 0.004128819157720892, 0.3939393939393939, 0.29424731646953867
891, sokoban, 10, 0.004128819157720892, 0.0707070707070707, 0.04588966588966589
892, sokoban, 8, 0.0033030553261767133, 0.06060606060606061, 0.030955710955710956
893, sokoban, 10, 0.004128819157720892, 0.696969696969697, 0.6174266885377996
894, sokoban, 10, 0.004128819157720892, 0.45454545454545453, 0.3838913350024461
895, sokoban, 10, 0.004128819157720892, 0.0707070707070707, 0.04588966588966589
896, sokoban, 10, 0.004128819157720892, 0.06060606060606061, 0.030955710955710956
897, sokoban, 10, 0.004128819157720892, 0.696969696969697, 0.6174266885377996
898, sokoban, 10, 0.004128819157720892, 0.45454545454545453, 0.3838913350024461
899, sokoban, 46, 0.018992568125516102, 1.0, 1.0
900, sokoban, 47, 0.019405450041288193, 1.0, 1.0
901, sokoban, 40, 0.016515276630883566, 0.45454545454545453, 0.3838913350024461
902, sokoban, 46, 0.018992568125516102, 0.696969696969697, 0.6174266885377996
903, sokoban, 50, 0.02064409578860446, 1.0, 1.0
904, sokoban, 48, 0.01981833195706028, 1.0, 1.0
905, sokoban, 40, 0.016515276630883566, 1.0, 1.0
906, sokoban, 46, 0.018992568125516102, 1.0, 1.0
907, sokoban, 50, 0.02064409578860446, 0.3939393939393939, 0.29424731646953867
908, sokoban, 48, 0.01981833195706028, 0.45454545454545453, 0.3838913350024461
909, sokoban, 82, 0.033856317093311314, 1.0, 1.0
910, sokoban, 98, 0.04046242774566474, 0.696969696969697, 0.6174266885377996
911, sokoban, 98, 0.04046242774566474, 1.0, 1.0
912, sokoban, 87, 0.035920726672171756, 1.0, 1.0
913, sokoban, 98, 0.04046242774566474, 1.0, 1.0
914, sokoban, 90, 0.037159372419488024, 1.0, 1.0
915, sokoban, 97, 0.040049545829892653, 0.696969696969697, 0.6174266885377996
916, sokoban, 85, 0.03509496284062758, 1.0, 1.0
917, sokoban, 84, 0.03468208092485549, 1.0, 1.0
918, sokoban, 85, 0.03509496284062758, 0.696969696969697, 0.6174266885377996
919, sokoban, 13, 0.0053674649050371595, 0.45454545454545453, 0.3838913350024461
920, sokoban, 20, 0.008257638315441783, 1.0, 1.0
921, sokoban, 20, 0.008257638315441783, 0.696969696969697, 0.6174266885377996
922, sokoban, 20, 0.008257638315441783, 0.696969696969697, 0.6174266885377996
923, sokoban, 20, 0.008257638315441783, 0.696969696969697, 0.6174266885377996
924, sokoban, 7, 0.002890173410404624, 0.3939393939393939, 0.29424731646953867
925, sokoban, 20, 0.008257638315441783, 0.696969696969697, 0.6174266885377996
926, sokoban, 11, 0.004541701073492981, 0.696969696969697, 0.6174266885377996
927, sokoban, 11, 0.004541701073492981, 0.3939393939393939, 0.29424731646953867
928, sokoban, 77, 0.031791907514450865, 1.0, 1.0
929, sokoban, 100, 0.04128819157720892, 1.0, 1.0
930, sokoban, 89, 0.03674649050371594, 0.696969696969697, 0.6174266885377996
931, sokoban, 86, 0.03550784475639967, 1.0, 1.0
932, sokoban, 91, 0.03757225433526012, 1.0, 1.0
933, sokoban, 95, 0.03922378199834847, 1.0, 1.0
934, sokoban, 70, 0.028901734104046242, 1.0, 1.0
935, sokoban, 74, 0.0305532617671346, 1.0, 1.0
936, sokoban, 89, 0.03674649050371594, 1.0, 1.0
937, sokoban, 68, 0.028075970272502065, 1.0, 1.0
938, sokoban, 125, 0.051610239471511145, 1.0, 1.0
939, sokoban, 158, 0.06523534269199009, 1.0, 1.0
940, sokoban, 135, 0.05573905862923204, 1.0, 1.0
941, sokoban, 175, 0.07225433526011561, 1.0, 1.0
942, sokoban, 145, 0.05986787778695293, 1.0, 1.0
943, sokoban, 139, 0.0573905862923204, 1.0, 1.0
944, sokoban, 140, 0.057803468208092484, 1.0, 1.0
945, sokoban, 172, 0.07101568951279934, 1.0, 1.0
946, sokoban, 153, 0.06317093311312964, 1.0, 1.0
947, sokoban, 188, 0.07762180016515277, 1.0, 1.0
948, sokoban, 16, 0.006606110652353427, 0.45454545454545453, 0.3838913350024461
949, sokoban, 11, 0.004541701073492981, 0.696969696969697, 0.6174266885377996
950, sokoban, 8, 0.0033030553261767133, 0.696969696969697, 0.6174266885377996
951, sokoban, 30, 0.012386457473162676, 1.0, 1.0
952, sokoban, 30, 0.012386457473162676, 0.696969696969697, 0.6174266885377996
953, sokoban, 16, 0.006606110652353427, 0.45454545454545453, 0.3838913350024461
954, sokoban, 8, 0.0033030553261767133, 0.0707070707070707, 0.0473038073038073
955, sokoban, 11, 0.004541701073492981, 0.3939393939393939, 0.29424731646953867
956, sokoban, 22, 0.009083402146985962, 1.0, 1.0
957, sokoban, 97, 0.040049545829892653, 1.0, 1.0
958, sokoban, 102, 0.042113955408753095, 1.0, 1.0
959, sokoban, 71, 0.029314616019818333, 1.0, 1.0
960, sokoban, 112, 0.046242774566473986, 1.0, 1.0
961, sokoban, 49, 0.02023121387283237, 1.0, 1.0
962, sokoban, 120, 0.0495458298926507, 1.0, 1.0
963, sokoban, 121, 0.04995871180842279, 1.0, 1.0
964, sokoban, 110, 0.04541701073492981, 1.0, 1.0
965, sokoban, 101, 0.04170107349298101, 1.0, 1.0
966, sokoban, 85, 0.03509496284062758, 0.696969696969697, 0.6174266885377996
967, sokoban, 224, 0.09248554913294797, 1.0, 1.0
968, sokoban, 247, 0.10198183319570603, 1.0, 1.0
969, sokoban, 169, 0.06977704376548308, 1.0, 1.0
970, sokoban, 180, 0.07431874483897605, 1.0, 1.0
971, sokoban, 173, 0.07142857142857142, 1.0, 1.0
972, sokoban, 187, 0.07720891824938067, 1.0, 1.0
973, sokoban, 173, 0.07142857142857142, 1.0, 1.0
974, sokoban, 158, 0.06523534269199009, 1.0, 1.0
975, sokoban, 196, 0.08092485549132948, 1.0, 1.0
976, sokoban, 244, 0.10074318744838975, 1.0, 1.0
977, sokoban, 50, 0.02064409578860446, 1.0, 1.0
978, sokoban, 11, 0.004541701073492981, 0.3939393939393939, 0.29424731646953867
979, sokoban, 35, 0.014450867052023121, 1.0, 1.0
980, sokoban, 43, 0.017753922378199834, 1.0, 1.0
981, sokoban, 40, 0.016515276630883566, 1.0, 1.0
982, sokoban, 11, 0.004541701073492981, 0.696969696969697, 0.6174266885377996
983, sokoban, 8, 0.0033030553261767133, 0.06060606060606061, 0.030955710955710956
984, sokoban, 15, 0.006193228736581338, 0.696969696969697, 0.6174266885377996
985, sokoban, 11, 0.004541701073492981, 0.696969696969697, 0.6174266885377996
986, sokoban, 50, 0.02064409578860446, 0.696969696969697, 0.6174266885377996
987, sokoban, 125, 0.051610239471511145, 1.0, 1.0
988, sokoban, 93, 0.03839801816680429, 1.0, 1.0
989, sokoban, 137, 0.056564822460776217, 1.0, 1.0
990, sokoban, 124, 0.05119735755573906, 1.0, 1.0
991, sokoban, 62, 0.02559867877786953, 1.0, 1.0
992, sokoban, 104, 0.042939719240297276, 1.0, 1.0
993, sokoban, 131, 0.05408753096614368, 1.0, 1.0
994, sokoban, 94, 0.038810900082576386, 1.0, 1.0
995, sokoban, 122, 0.05037159372419488, 1.0, 1.0
996, sokoban, 57, 0.023534269199009084, 1.0, 1.0
997, sokoban, 183, 0.07555739058629232, 1.0, 1.0
998, sokoban, 286, 0.1180842279108175, 1.0, 1.0
999, sokoban, 159, 0.06564822460776218, 1.0, 1.0
1000, sokoban, 250, 0.10322047894302229, 1.0, 1.0
1001, sokoban, 315, 0.13005780346820808, 1.0, 1.0
1002, sokoban, 252, 0.10404624277456648, 1.0, 1.0
1003, sokoban, 222, 0.0916597853014038, 1.0, 1.0
1004, sokoban, 218, 0.09000825763831544, 1.0, 1.0
1005, sokoban, 173, 0.07142857142857142, 1.0, 1.0
1006, sokoban, 144, 0.05945499587118084, 1.0, 1.0
1007, sokoban, 11, 0.004541701073492981, 0.696969696969697, 0.6174266885377996
1008, sokoban, 16, 0.006606110652353427, 0.45454545454545453, 0.3838913350024461
1009, sokoban, 12, 0.00495458298926507, 0.3939393939393939, 0.29424731646953867
1010, sokoban, 67, 0.027663088356729974, 1.0, 1.0
1011, sokoban, 11, 0.004541701073492981, 0.696969696969697, 0.6174266885377996
1012, sokoban, 12, 0.00495458298926507, 0.45454545454545453, 0.3838913350024461
1013, sokoban, 8, 0.0033030553261767133, 0.0707070707070707, 0.0473038073038073
1014, sokoban, 8, 0.0033030553261767133, 0.0707070707070707, 0.0473038073038073
1015, sokoban, 14, 0.005780346820809248, 1.0, 1.0
1016, sokoban, 174, 0.07184145334434351, 1.0, 1.0
1017, sokoban, 97, 0.040049545829892653, 1.0, 1.0
1018, sokoban, 100, 0.04128819157720892, 1.0, 1.0
1019, sokoban, 89, 0.03674649050371594, 1.0, 1.0
1020, sokoban, 92, 0.037985136251032205, 0.696969696969697, 0.6174266885377996
1021, sokoban, 141, 0.05821635012386457, 1.0, 1.0
1022, sokoban, 118, 0.04872006606110652, 1.0, 1.0
1023, sokoban, 189, 0.07803468208092486, 1.0, 1.0
1024, sokoban, 127, 0.052436003303055326, 1.0, 1.0
1025, sokoban, 125, 0.051610239471511145, 1.0, 1.0
1026, sokoban, 277, 0.11436829066886871, 1.0, 1.0
1027, sokoban, 223, 0.09207266721717589, 1.0, 1.0
1028, sokoban, 229, 0.09454995871180842, 1.0, 1.0
1029, sokoban, 174, 0.07184145334434351, 1.0, 1.0
1030, sokoban, 220, 0.09083402146985962, 1.0, 1.0
1031, sokoban, 318, 0.13129644921552436, 1.0, 1.0
1032, sokoban, 252, 0.10404624277456648, 1.0, 1.0
1033, sokoban, 230, 0.09496284062758051, 1.0, 1.0
1034, sokoban, 291, 0.12014863748967795, 1.0, 1.0
1035, sokoban, 313, 0.1292320396366639, 1.0, 1.0
1036, spanner, 10, 0.007062146892655367, 0.0, 0.0
1037, spanner, 10, 0.007062146892655367, 0.0, 0.0
1038, spanner, 9, 0.006355932203389831, 1.0, 0.0
1039, spanner, 10, 0.007062146892655367, 0.0, 0.0
1040, spanner, 10, 0.007062146892655367, 0.0, 0.0
1041, spanner, 10, 0.007062146892655367, 0.0, 0.0
1042, spanner, 10, 0.007062146892655367, 0.0, 0.0
1043, spanner, 10, 0.007062146892655367, 0.0, 0.0
1044, spanner, 10, 0.007062146892655367, 0.0, 0.0
1045, spanner, 10, 0.007062146892655367, 1.0, 0.0
1046, spanner, 47, 0.033192090395480225, 1.0, 0.0
1047, spanner, 46, 0.03248587570621469, 1.0, 0.0
1048, spanner, 50, 0.03531073446327684, 1.0, 0.0
1049, spanner, 43, 0.03036723163841808, 1.0, 0.0
1050, spanner, 50, 0.03531073446327684, 1.0, 0.0
1051, spanner, 47, 0.033192090395480225, 1.0, 0.0
1052, spanner, 45, 0.03177966101694915, 1.0, 0.0
1053, spanner, 47, 0.033192090395480225, 1.0, 0.0
1054, spanner, 50, 0.03531073446327684, 0.0, 0.0
1055, spanner, 48, 0.03389830508474576, 1.0, 0.0
1056, spanner, 93, 0.06567796610169492, 1.0, 0.0
1057, spanner, 96, 0.06779661016949153, 1.0, 0.0
1058, spanner, 95, 0.067090395480226, 1.0, 0.0
1059, spanner, 90, 0.0635593220338983, 1.0, 0.0
1060, spanner, 94, 0.06638418079096045, 1.0, 0.0
1061, spanner, 96, 0.06779661016949153, 1.0, 0.0
1062, spanner, 90, 0.0635593220338983, 1.0, 0.0
1063, spanner, 95, 0.067090395480226, 1.0, 0.0
1064, spanner, 87, 0.0614406779661017, 1.0, 0.0
1065, spanner, 93, 0.06567796610169492, 1.0, 0.0
1066, spanner, 13, 0.009180790960451978, 1.0, 0.0
1067, spanner, 11, 0.007768361581920904, 1.0, 0.0
1068, spanner, 9, 0.006355932203389831, 1.0, 0.0
1069, spanner, 20, 0.014124293785310734, 0.0, 0.0
1070, spanner, 10, 0.007062146892655367, 1.0, 0.0
1071, spanner, 20, 0.014124293785310734, 1.0, 0.0
1072, spanner, 20, 0.014124293785310734, 0.0, 0.0
1073, spanner, 13, 0.009180790960451978, 1.0, 0.0
1074, spanner, 13, 0.009180790960451978, 1.0, 0.0
1075, spanner, 6, 0.00423728813559322, 1.0, 0.0
1076, spanner, 64, 0.04519774011299435, 1.0, 0.0
1077, spanner, 74, 0.052259887005649715, 1.0, 0.0
1078, spanner, 82, 0.05790960451977401, 1.0, 0.0
1079, spanner, 78, 0.05508474576271186, 1.0, 0.0
1080, spanner, 74, 0.052259887005649715, 1.0, 0.0
1081, spanner, 67, 0.04731638418079096, 1.0, 0.0
1082, spanner, 60, 0.0423728813559322, 1.0, 0.0
1083, spanner, 74, 0.052259887005649715, 1.0, 0.0
1084, spanner, 69, 0.048728813559322036, 1.0, 0.0
1085, spanner, 81, 0.057203389830508475, 1.0, 0.0
1086, spanner, 155, 0.1094632768361582, 1.0, 0.0
1087, spanner, 153, 0.10805084745762712, 1.0, 0.0
1088, spanner, 126, 0.08898305084745763, 1.0, 0.0
1089, spanner, 130, 0.09180790960451977, 1.0, 0.0
1090, spanner, 128, 0.0903954802259887, 1.0, 0.0
1091, spanner, 156, 0.11016949152542373, 1.0, 0.0
1092, spanner, 138, 0.09745762711864407, 1.0, 0.0
1093, spanner, 140, 0.09887005649717515, 1.0, 0.0
1094, spanner, 153, 0.10805084745762712, 1.0, 0.0
1095, spanner, 181, 0.12782485875706215, 1.0, 0.0
1096, spanner, 25, 0.01765536723163842, 1.0, 0.0
1097, spanner, 6, 0.00423728813559322, 1.0, 0.0
1098, spanner, 24, 0.01694915254237288, 1.0, 0.0
1099, spanner, 16, 0.011299435028248588, 1.0, 0.0
1100, spanner, 13, 0.009180790960451978, 1.0, 0.0
1101, spanner, 17, 0.012005649717514125, 1.0, 0.0
1102, spanner, 13, 0.009180790960451978, 1.0, 0.0
1103, spanner, 22, 0.015536723163841809, 1.0, 0.0
1104, spanner, 26, 0.018361581920903956, 1.0, 0.0
1105, spanner, 16, 0.011299435028248588, 1.0, 0.0
1106, spanner, 60, 0.0423728813559322, 1.0, 0.0
1107, spanner, 83, 0.05861581920903955, 1.0, 0.0
1108, spanner, 75, 0.05296610169491525, 1.0, 0.0
1109, spanner, 98, 0.0692090395480226, 1.0, 0.0
1110, spanner, 84, 0.059322033898305086, 1.0, 0.0
1111, spanner, 73, 0.05155367231638418, 1.0, 0.0
1112, spanner, 80, 0.05649717514124294, 1.0, 0.0
1113, spanner, 71, 0.05014124293785311, 1.0, 0.0
1114, spanner, 95, 0.067090395480226, 1.0, 0.0
1115, spanner, 89, 0.06285310734463277, 1.0, 0.0
1116, spanner, 165, 0.11652542372881355, 1.0, 0.0
1117, spanner, 136, 0.096045197740113, 1.0, 0.0
1118, spanner, 123, 0.08686440677966102, 1.0, 0.0
1119, spanner, 155, 0.1094632768361582, 1.0, 0.0
1120, spanner, 155, 0.1094632768361582, 1.0, 0.0
1121, spanner, 146, 0.10310734463276836, 1.0, 0.0
1122, spanner, 153, 0.10805084745762712, 1.0, 0.0
1123, spanner, 157, 0.11087570621468927, 1.0, 0.0
1124, spanner, 190, 0.134180790960452, 1.0, 0.0
1125, spanner, 149, 0.10522598870056497, 1.0, 0.0
1126, spanner, 18, 0.012711864406779662, 1.0, 0.0
1127, spanner, 17, 0.012005649717514125, 1.0, 0.0
1128, spanner, 26, 0.018361581920903956, 1.0, 0.0
1129, spanner, 24, 0.01694915254237288, 1.0, 0.0
1130, spanner, 12, 0.00847457627118644, 1.0, 0.0
1131, spanner, 6, 0.00423728813559322, 1.0, 0.0
1132, spanner, 9, 0.006355932203389831, 1.0, 0.0
1133, spanner, 8, 0.005649717514124294, 1.0, 0.0
1134, spanner, 9, 0.006355932203389831, 1.0, 0.0
1135, spanner, 7, 0.0049435028248587575, 1.0, 0.0
1136, spanner, 79, 0.0557909604519774, 1.0, 0.0
1137, spanner, 64, 0.04519774011299435, 1.0, 0.0
1138, spanner, 83, 0.05861581920903955, 1.0, 0.0
1139, spanner, 86, 0.06073446327683616, 1.0, 0.0
1140, spanner, 80, 0.05649717514124294, 1.0, 0.0
1141, spanner, 65, 0.04590395480225989, 1.0, 0.0
1142, spanner, 53, 0.03742937853107345, 1.0, 0.0
1143, spanner, 52, 0.03672316384180791, 1.0, 0.0
1144, spanner, 83, 0.05861581920903955, 1.0, 0.0
1145, spanner, 51, 0.036016949152542374, 1.0, 0.0
1146, spanner, 165, 0.11652542372881355, 1.0, 0.0
1147, spanner, 130, 0.09180790960451977, 1.0, 0.0
1148, spanner, 170, 0.12005649717514125, 1.0, 0.0
1149, spanner, 113, 0.07980225988700565, 1.0, 0.0
1150, spanner, 148, 0.10451977401129943, 1.0, 0.0
1151, spanner, 108, 0.07627118644067797, 1.0, 0.0
1152, spanner, 181, 0.12782485875706215, 1.0, 0.0
1153, spanner, 163, 0.11511299435028248, 1.0, 0.0
1154, spanner, 164, 0.11581920903954802, 1.0, 0.0
1155, spanner, 147, 0.1038135593220339, 1.0, 0.0
1156, spanner, 22, 0.015536723163841809, 1.0, 0.0
1157, spanner, 8, 0.005649717514124294, 1.0, 0.0
1158, spanner, 16, 0.011299435028248588, 1.0, 0.0
1159, spanner, 25, 0.01765536723163842, 1.0, 0.0
1160, spanner, 26, 0.018361581920903956, 1.0, 0.0
1161, spanner, 6, 0.00423728813559322, 1.0, 0.0
1162, spanner, 16, 0.011299435028248588, 1.0, 0.0
1163, spanner, 24, 0.01694915254237288, 1.0, 0.0
1164, spanner, 24, 0.01694915254237288, 1.0, 0.0
1165, spanner, 6, 0.00423728813559322, 1.0, 0.0
1166, spanner, 87, 0.0614406779661017, 1.0, 0.0
1167, spanner, 84, 0.059322033898305086, 1.0, 0.0
1168, spanner, 64, 0.04519774011299435, 1.0, 0.0
1169, spanner, 72, 0.05084745762711865, 1.0, 0.0
1170, spanner, 94, 0.06638418079096045, 1.0, 0.0
1171, spanner, 73, 0.05155367231638418, 1.0, 0.0
1172, spanner, 66, 0.046610169491525424, 1.0, 0.0
1173, spanner, 86, 0.06073446327683616, 1.0, 0.0
1174, spanner, 65, 0.04590395480225989, 1.0, 0.0
1175, spanner, 68, 0.0480225988700565, 1.0, 0.0
1176, spanner, 147, 0.1038135593220339, 1.0, 0.0
1177, spanner, 158, 0.1115819209039548, 1.0, 0.0
1178, spanner, 150, 0.1059322033898305, 1.0, 0.0
1179, spanner, 162, 0.11440677966101695, 1.0, 0.0
1180, spanner, 167, 0.11793785310734463, 1.0, 0.0
1181, spanner, 146, 0.10310734463276836, 1.0, 0.0
1182, spanner, 133, 0.09392655367231638, 1.0, 0.0
1183, spanner, 154, 0.10875706214689265, 1.0, 0.0
1184, spanner, 166, 0.1172316384180791, 1.0, 0.0
1185, spanner, 192, 0.13559322033898305, 1.0, 0.0
1186, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1187, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1188, transport, 10, 0.0023169601482854493, 0.050505050505050504, 0.036951144094001236
1189, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1190, transport, 10, 0.0023169601482854493, 0.050505050505050504, 0.024547515976087404
1191, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1192, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1193, transport, 10, 0.0023169601482854493, 0.050505050505050504, 0.036951144094001236
1194, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1195, transport, 40, 0.009267840593141797, 1.0, 0.5668753865182437
1196, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1197, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1198, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1199, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1200, transport, 46, 0.010658016682113068, 1.0, 0.5668753865182437
1201, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1202, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1203, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1204, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1205, transport, 90, 0.020852641334569044, 1.0, 0.5668753865182437
1206, transport, 87, 0.02015755329008341, 1.0, 0.5668753865182437
1207, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
1208, transport, 85, 0.01969416126042632, 1.0, 0.5668753865182437
1209, transport, 96, 0.022242817423540315, 1.0, 0.5668753865182437
1210, transport, 94, 0.021779425393883226, 1.0, 0.5668753865182437
1211, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
1212, transport, 98, 0.022706209453197405, 1.0, 0.5668753865182437
1213, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
