ID, Domain, len, len%, valid_exe, invalid_exe
360, ferry, 193, 0.052703440742763515, 0.260590355143869, 1.0
361, ferry, 283, 0.0772801747678864, 0.9852426183020898, 0.941143650442257
362, ferry, 226, 0.061714909885308575, 0.260590355143869, 1.0
363, ferry, 190, 0.05188421627525942, 0.260590355143869, 1.0
364, ferry, 550, 0.15019115237575095, 0.9852426183020898, 0.941143650442257
365, ferry, 621, 0.1695794647733479, 0.9852426183020898, 0.941143650442257
366, ferry, 506, 0.1381758601856909, 0.9852426183020898, 0.941143650442257
367, ferry, 563, 0.1537411250682687, 0.9852426183020898, 0.941143650442257
368, ferry, 556, 0.15182960131075915, 0.9166416321303616, 0.9741496839742454
369, ferry, 50, 0.013653741125068269, 0.260590355143869, 1.0
370, ferry, 50, 0.013653741125068269, 0.260590355143869, 1.0
371, ferry, 50, 0.013653741125068269, 0.9852426183020898, 0.941143650442257
372, ferry, 50, 0.013653741125068269, 0.260590355143869, 1.0
373, ferry, 36, 0.009830693610049153, 0.260590355143869, 1.0
374, ferry, 92, 0.025122883670125613, 0.2527733889395089, 1.0
375, ferry, 132, 0.03604587657018023, 0.9852426183020898, 0.941143650442257
376, ferry, 119, 0.03249590387766248, 0.9852426183020898, 0.941143650442257
377, ferry, 55, 0.015019115237575096, 0.2527733889395089, 1.0
378, ferry, 128, 0.034953577280174765, 0.260590355143869, 1.0
379, ferry, 130, 0.0354997269251775, 0.260590355143869, 1.0
380, ferry, 167, 0.045603495357728015, 0.260590355143869, 1.0
381, ferry, 139, 0.03795740032768979, 0.2527733889395089, 1.0
382, ferry, 204, 0.05570726379027854, 0.9852426183020898, 0.941143650442257
383, ferry, 208, 0.056799563080284, 0.9852426183020898, 0.941143650442257
384, ferry, 215, 0.05871108683779355, 0.260590355143869, 1.0
385, ferry, 317, 0.08656471873293282, 0.9852426183020898, 0.941143650442257
386, ferry, 341, 0.0931185144729656, 0.260590355143869, 1.0
387, ferry, 247, 0.06744948115783725, 0.260590355143869, 1.0
388, ferry, 354, 0.09666848716548335, 0.260590355143869, 1.0
389, ferry, 25, 0.006826870562534134, 0.9852426183020898, 0.941143650442257
390, ferry, 43, 0.011742217367558712, 0.9852426183020898, 0.941143650442257
391, ferry, 54, 0.01474604041507373, 0.9852426183020898, 0.941143650442257
392, ferry, 38, 0.010376843255051884, 0.9852426183020898, 0.941143650442257
393, ferry, 64, 0.017476788640087382, 0.260590355143869, 1.0
394, ferry, 146, 0.03986892408519935, 0.9852426183020898, 0.941143650442257
395, ferry, 140, 0.03823047515019115, 0.9852426183020898, 0.941143650442257
396, ferry, 89, 0.02430365920262152, 0.260590355143869, 1.0
397, ferry, 205, 0.0559803386127799, 0.260590355143869, 1.0
398, ferry, 94, 0.025669033315128344, 0.9852426183020898, 0.941143650442257
399, ferry, 128, 0.034953577280174765, 0.9852426183020898, 0.941143650442257
400, ferry, 264, 0.07209175314036045, 0.260590355143869, 1.0
401, ferry, 212, 0.05789186237028946, 0.9852426183020898, 0.941143650442257
402, ferry, 241, 0.06581103222282905, 0.9852426183020898, 0.941143650442257
403, ferry, 120, 0.03276897870016385, 0.2527733889395089, 1.0
404, ferry, 374, 0.10212998361551065, 0.9852426183020898, 0.941143650442257
405, ferry, 433, 0.1182413981430912, 0.9852426183020898, 0.941143650442257
406, ferry, 298, 0.08137629710540688, 0.260590355143869, 1.0
407, ferry, 471, 0.1286182413981431, 0.9852426183020898, 0.941143650442257
408, ferry, 173, 0.04724194429273621, 0.260590355143869, 1.0
409, ferry, 22, 0.006007646095030038, 0.9852426183020898, 0.941143650442257
410, ferry, 54, 0.01474604041507373, 0.9852426183020898, 0.941143650442257
411, ferry, 54, 0.01474604041507373, 0.9852426183020898, 0.941143650442257
412, ferry, 79, 0.021572910977607863, 0.9852426183020898, 0.941143650442257
413, ferry, 60, 0.016384489350081924, 0.260590355143869, 1.0
414, ferry, 63, 0.01720371381758602, 0.260590355143869, 1.0
415, ferry, 112, 0.030584380120152924, 0.260590355143869, 1.0
416, ferry, 122, 0.033315128345166575, 0.260590355143869, 1.0
417, ferry, 139, 0.03795740032768979, 0.260590355143869, 1.0
418, ferry, 146, 0.03986892408519935, 0.260590355143869, 1.0
419, ferry, 212, 0.05789186237028946, 0.260590355143869, 1.0
420, ferry, 150, 0.0409612233752048, 0.260590355143869, 1.0
421, ferry, 224, 0.06116876024030585, 0.9852426183020898, 0.941143650442257
422, ferry, 167, 0.045603495357728015, 0.9852426183020898, 0.941143650442257
423, ferry, 265, 0.07236482796286182, 0.9852426183020898, 0.941143650442257
424, ferry, 264, 0.07209175314036045, 0.9852426183020898, 0.941143650442257
425, ferry, 388, 0.10595303113052977, 0.9852426183020898, 0.941143650442257
426, ferry, 314, 0.08574549426542873, 0.260590355143869, 1.0
427, ferry, 331, 0.09038776624795195, 0.9852426183020898, 0.941143650442257
428, ferry, 406, 0.11086837793555435, 0.260590355143869, 1.0
429, floortile, 10, 0.0011974613818704347, 0.0989220695124389, 1.0
430, floortile, 10, 0.0011974613818704347, 0.039265026341674024, 1.0
431, floortile, 10, 0.0011974613818704347, 0.1250069570991256, 1.0
432, floortile, 10, 0.0011974613818704347, 0.09690918922116772, 1.0
433, floortile, 10, 0.0011974613818704347, 0.07567107425801789, 1.0
434, floortile, 30, 0.003592384145611304, 0.1203037546635033, 1.0
435, floortile, 30, 0.003592384145611304, 0.15605441990963415, 1.0
436, floortile, 30, 0.003592384145611304, 0.1658575491731103, 1.0
437, floortile, 30, 0.003592384145611304, 0.09685469866730403, 1.0
438, floortile, 18, 0.0021554304873667826, 0.13941854801633502, 1.0
439, floortile, 50, 0.005987306909352174, 0.09442927082068242, 1.0
440, floortile, 50, 0.005987306909352174, 0.1892156243969777, 1.0
441, floortile, 50, 0.005987306909352174, 0.1456360423604921, 1.0
442, floortile, 50, 0.005987306909352174, 0.1658575491731103, 1.0
443, floortile, 48, 0.005747814632978086, 0.13941854801633502, 1.0
444, floortile, 100, 0.011974613818704348, 0.13928603083466432, 1.0
445, floortile, 96, 0.011495629265956172, 0.14519293922769938, 1.0
446, floortile, 100, 0.011974613818704348, 0.13124048043497202, 1.0
447, floortile, 96, 0.011495629265956172, 0.10201390390382342, 1.0
448, floortile, 95, 0.01137588312776913, 0.09128903166508634, 1.0
449, floortile, 235, 0.028140342473955214, 0.1530082957415858, 1.0
450, floortile, 247, 0.029577296132199737, 0.14569062953651174, 1.0
451, floortile, 244, 0.029218057717638607, 0.16219869394992956, 1.0
452, floortile, 243, 0.02909831157945156, 0.12010494335043198, 1.0
453, floortile, 245, 0.02933780385582565, 0.19384946001505923, 1.0
454, floortile, 494, 0.05915459226439947, 0.17944729689836106, 1.0
455, floortile, 481, 0.057597892467967905, 0.17944729689836106, 1.0
456, floortile, 489, 0.058555861573464256, 0.11560365162907418, 1.0
457, floortile, 492, 0.05891509998802539, 0.10143410315402121, 1.0
458, floortile, 483, 0.057837384744341996, 0.13941854801633502, 1.0
459, floortile, 8, 0.0009579691054963477, 0.1257323440099658, 1.0
460, floortile, 15, 0.001796192072805652, 0.11833995201596742, 1.0
461, floortile, 15, 0.001796192072805652, 0.17296543329507472, 1.0
462, floortile, 15, 0.001796192072805652, 0.1304103345892638, 1.0
463, floortile, 15, 0.001796192072805652, 0.14508603370202863, 1.0
464, floortile, 45, 0.005388576218416956, 0.18005803416870741, 1.0
465, floortile, 45, 0.005388576218416956, 0.1658575491731103, 1.0
466, floortile, 35, 0.004191114836546521, 0.13674336415277244, 1.0
467, floortile, 45, 0.005388576218416956, 0.13941854801633502, 1.0
468, floortile, 45, 0.005388576218416956, 0.17832341252751194, 1.0
469, floortile, 75, 0.00898096036402826, 0.1300854350128506, 1.0
470, floortile, 75, 0.00898096036402826, 0.1456360423604921, 1.0
471, floortile, 66, 0.00790324512034487, 0.12046418604969648, 1.0
472, floortile, 75, 0.00898096036402826, 0.16838753522373226, 1.0
473, floortile, 74, 0.008861214225841216, 0.13373675201778149, 1.0
474, floortile, 150, 0.01796192072805652, 0.13928603083466432, 1.0
475, floortile, 135, 0.016165728655250868, 0.08150473963543754, 1.0
476, floortile, 150, 0.01796192072805652, 0.08588323499429136, 1.0
477, floortile, 141, 0.016884205484373128, 0.1495017424947477, 1.0
478, floortile, 150, 0.01796192072805652, 0.16857270547483058, 1.0
479, floortile, 375, 0.0449048018201413, 0.15922579008574292, 1.0
480, floortile, 358, 0.04286911747096156, 0.1528757785599151, 1.0
481, floortile, 341, 0.04083343312178182, 0.1630914902199985, 1.0
482, floortile, 343, 0.04107292539815591, 0.15102002720438926, 1.0
483, floortile, 374, 0.044785055681954254, 0.10000035442271735, 1.0
484, floortile, 733, 0.08777391929110286, 0.1630914902199985, 1.0
485, floortile, 739, 0.08849239612022512, 0.08351873289611818, 1.0
486, floortile, 733, 0.08777391929110286, 0.17944729689836106, 1.0
487, floortile, 715, 0.08561848880373608, 0.17944729689836106, 1.0
488, floortile, 725, 0.08681595018560652, 0.1576862863208838, 1.0
489, floortile, 5, 0.0005987306909352174, 0.12305716014640321, 1.0
490, floortile, 30, 0.003592384145611304, 0.1374302794791385, 1.0
491, floortile, 30, 0.003592384145611304, 0.19614455024052846, 1.0
492, floortile, 30, 0.003592384145611304, 0.10864643883696537, 1.0
493, floortile, 30, 0.003592384145611304, 0.1378556806381936, 1.0
494, floortile, 90, 0.010777152436833913, 0.18227436530628427, 1.0
495, floortile, 90, 0.010777152436833913, 0.19346982701222787, 1.0
496, floortile, 90, 0.010777152436833913, 0.14989191219187498, 1.0
497, floortile, 60, 0.007184768291222608, 0.1343331414988838, 1.0
498, floortile, 90, 0.010777152436833913, 0.4108146258886991, 0.9973224513172967
499, floortile, 134, 0.016045982517063826, 0.18190480967041203, 1.0
500, floortile, 121, 0.01448928272063226, 0.19156141505602092, 1.0
501, floortile, 128, 0.015327505687941563, 0.14876689952506902, 1.0
502, floortile, 150, 0.01796192072805652, 0.164132001186851, 1.0
503, floortile, 125, 0.014968267273380433, 0.12906965173632343, 1.0
504, floortile, 300, 0.03592384145611304, 0.18190480967041203, 1.0
505, floortile, 275, 0.032930188001436954, 0.19614455024052846, 1.0
506, floortile, 276, 0.033049934139623996, 0.19614455024052846, 1.0
507, floortile, 286, 0.03424739552149443, 0.1592200182488379, 1.0
508, floortile, 245, 0.02933780385582565, 0.1470700132082694, 1.0
509, floortile, 696, 0.08334331217818225, 0.18190480967041203, 1.0
510, floortile, 683, 0.0817866123817507, 0.12906965173632343, 1.0
511, floortile, 728, 0.08717518860016764, 0.15582996814060784, 1.0
512, floortile, 684, 0.08190635851993773, 0.17218108693941167, 1.0
513, floortile, 694, 0.08310381990180817, 0.1432767515793349, 1.0
514, floortile, 16, 0.0019159382109926954, 0.1778752110496517, 1.0
515, floortile, 50, 0.005987306909352174, 0.18227436530628427, 1.0
516, floortile, 50, 0.005987306909352174, 0.1778752110496517, 1.0
517, floortile, 50, 0.005987306909352174, 0.18227436530628427, 1.0
518, floortile, 50, 0.005987306909352174, 0.1378556806381936, 1.0
519, floortile, 150, 0.01796192072805652, 0.13729708941235824, 1.0
520, floortile, 150, 0.01796192072805652, 0.1378556806381936, 1.0
521, floortile, 73, 0.008741468087654173, 0.13104655000070428, 1.0
522, floortile, 150, 0.01796192072805652, 0.1362153081272168, 1.0
523, floortile, 150, 0.01796192072805652, 0.1811701123911579, 1.0
524, floortile, 217, 0.025984911986588432, 0.13278231285752987, 1.0
525, floortile, 250, 0.029936534546760867, 0.19346982701222787, 1.0
526, floortile, 146, 0.017482936175308345, 0.13389350238875408, 1.0
527, floortile, 205, 0.02454795832834391, 0.1417411046818758, 1.0
528, floortile, 208, 0.024907196742905043, 0.21747768781349971, 1.0
529, floortile, 376, 0.045024547958328345, 0.4591059516281507, 0.9964633447880871
530, floortile, 500, 0.05987306909352173, 0.15982140673166978, 1.0
531, floortile, 467, 0.0559214465333493, 0.13389350238875408, 1.0
532, floortile, 407, 0.04873667824212669, 0.1748819733122859, 1.0
533, floortile, 382, 0.045743024787450605, 0.1491989994160004, 1.0
534, floortile, 14, 0.0016764459346186086, 0.12005054801141227, 1.0
535, floortile, 75, 0.00898096036402826, 0.2141093627266153, 1.0
536, floortile, 16, 0.0019159382109926954, 0.1778752110496517, 1.0
537, floortile, 75, 0.00898096036402826, 0.12945844037025867, 1.0
538, floortile, 75, 0.00898096036402826, 0.4591059516281507, 0.9964633447880871
539, floortile, 225, 0.02694288109208478, 0.1378556806381936, 1.0
540, floortile, 97, 0.011615375404143216, 0.14561590374758743, 1.0
541, floortile, 167, 0.01999760507723626, 0.18844884526167782, 1.0
542, floortile, 225, 0.02694288109208478, 0.16401989080821405, 1.0
543, floortile, 151, 0.018081666866243563, 0.1470700132082694, 1.0
544, floortile, 306, 0.0366423182852353, 0.1470700132082694, 1.0
545, floortile, 343, 0.04107292539815591, 0.19346982701222787, 1.0
546, floortile, 353, 0.04227038678002634, 0.15901100236346255, 1.0
547, floortile, 375, 0.0449048018201413, 0.18216746645040482, 1.0
548, floortile, 248, 0.02969704227038678, 0.1470700132082694, 1.0
549, floortile, 627, 0.07508082864327625, 0.22022557046161564, 1.0
550, floortile, 685, 0.08202610465812478, 0.16401989080821405, 1.0
551, floortile, 750, 0.0898096036402826, 0.4535667744356799, 0.9964633447880871
552, floortile, 622, 0.07448209795234104, 0.20306959634562327, 1.0
553, floortile, 745, 0.08921087294934739, 0.18227436530628427, 1.0
554, floortile, 98, 0.01173512154233026, 0.1453247983570933, 1.0
555, floortile, 100, 0.011974613818704348, 0.4073831667179307, 0.9973224513172967
556, floortile, 100, 0.011974613818704348, 0.2213711272226517, 1.0
557, floortile, 15, 0.001796192072805652, 0.11026168370278416, 1.0
558, floortile, 100, 0.011974613818704348, 0.20087870407228348, 1.0
559, floortile, 217, 0.025984911986588432, 0.19346982701222787, 1.0
560, floortile, 217, 0.025984911986588432, 0.17270910695690253, 1.0
561, floortile, 264, 0.03161298048137948, 0.1811701123911579, 1.0
562, floortile, 297, 0.03556460304155191, 0.2141093627266153, 1.0
563, floortile, 300, 0.03592384145611304, 0.13104655000070428, 1.0
564, floortile, 394, 0.047179978445695124, 0.22021120967715752, 1.0
565, floortile, 367, 0.04394683271464495, 0.1821593971138303, 1.0
566, floortile, 311, 0.03724104897617052, 0.4105564059099279, 0.9973224513172967
567, floortile, 444, 0.0531672853550473, 0.44417324562357324, 0.9964633447880871
568, floortile, 321, 0.03843851035804095, 0.1592803772617625, 1.0
569, floortile, 836, 0.10010777152436834, 0.45040840334178134, 0.9964633447880871
570, floortile, 923, 0.11052568554664112, 0.21733422589732007, 1.0
571, floortile, 562, 0.06729732966111843, 0.1530082957415858, 1.0
572, floortile, 804, 0.09627589510238295, 0.22513029042270538, 1.0
573, floortile, 744, 0.08909112681116034, 0.22828731718403955, 1.0
574, miconic, 10, 0.006134969325153374, 0.4975918981533858, 0.9976767676767677
575, miconic, 8, 0.0049079754601227, 0.17494753552947417, 1.0
576, miconic, 10, 0.006134969325153374, 0.6519707274961363, 0.9944444444444445
577, miconic, 7, 0.004294478527607362, 0.20557135144674804, 1.0
578, miconic, 20, 0.012269938650306749, 0.6502631757885846, 0.9944444444444445
579, miconic, 20, 0.012269938650306749, 0.5677200409693177, 0.9959595959595959
580, miconic, 27, 0.016564417177914112, 0.20251844913881994, 1.0
581, miconic, 16, 0.0098159509202454, 0.2003748878738149, 1.0
582, miconic, 25, 0.015337423312883436, 0.23691615583689662, 0.9984006734006735
583, miconic, 40, 0.024539877300613498, 0.4205509908939667, 0.9984343434343435
584, miconic, 36, 0.022085889570552148, 0.19965765731251087, 1.0
585, miconic, 47, 0.02883435582822086, 0.20557135144674804, 1.0
586, miconic, 30, 0.018404907975460124, 0.19980564091186676, 0.9991919191919192
587, miconic, 46, 0.02822085889570552, 0.28425706049898924, 0.9992424242424243
588, miconic, 73, 0.04478527607361963, 0.19476285211320463, 1.0
589, miconic, 73, 0.04478527607361963, 0.6171818258773732, 0.9921885521885522
590, miconic, 74, 0.04539877300613497, 0.19476285211320463, 1.0
591, miconic, 97, 0.05950920245398773, 0.20137512577594707, 1.0
592, miconic, 80, 0.049079754601226995, 0.20200499876718223, 0.9991919191919192
593, miconic, 205, 0.12576687116564417, 0.5678403361444913, 0.9952020202020202
594, miconic, 187, 0.1147239263803681, 0.19915024108398222, 1.0
595, miconic, 212, 0.13006134969325153, 0.631652312931873, 0.9944444444444445
596, miconic, 157, 0.09631901840490797, 0.201081955349385, 1.0
597, miconic, 204, 0.12515337423312883, 0.28425706049898924, 0.9992424242424243
598, miconic, 371, 0.22760736196319017, 0.6490888136253169, 0.9944444444444445
599, miconic, 412, 0.252760736196319, 0.28425706049898924, 0.9992424242424243
600, miconic, 380, 0.2331288343558282, 0.28425706049898924, 0.9992424242424243
601, miconic, 391, 0.23987730061349694, 0.4252241016545573, 0.9992424242424243
602, miconic, 365, 0.22392638036809817, 0.6171818258773732, 0.9921885521885522
603, miconic, 15, 0.009202453987730062, 0.5496452288397479, 0.9952020202020202
604, miconic, 15, 0.009202453987730062, 0.5496452288397479, 0.9952020202020202
605, miconic, 15, 0.009202453987730062, 0.5677200409693177, 0.9959595959595959
606, miconic, 35, 0.02147239263803681, 0.49356082915701244, 0.9976430976430977
607, miconic, 30, 0.018404907975460124, 0.6519707274961363, 0.9944444444444445
608, miconic, 24, 0.014723926380368098, 0.7250609816128881, 0.9944444444444445
609, miconic, 30, 0.018404907975460124, 0.19938776043003795, 1.0
610, miconic, 36, 0.022085889570552148, 0.8411162002664166, 0.9847727272727274
611, miconic, 25, 0.015337423312883436, 0.27642650997426554, 1.0
612, miconic, 38, 0.023312883435582823, 0.6512167029078396, 0.9952020202020202
613, miconic, 60, 0.03680981595092025, 0.2854232351821798, 0.9992424242424243
614, miconic, 53, 0.03251533742331288, 0.5678403361444913, 0.9952020202020202
615, miconic, 52, 0.03190184049079755, 0.6171818258773732, 0.9921885521885522
616, miconic, 112, 0.0687116564417178, 0.5755475652232988, 0.9952020202020202
617, miconic, 85, 0.05214723926380368, 0.7250609816128881, 0.9944444444444445
618, miconic, 110, 0.06748466257668712, 0.49462622871083445, 0.9976767676767677
619, miconic, 110, 0.06748466257668712, 0.5755434762081152, 0.9952020202020202
620, miconic, 119, 0.07300613496932515, 0.6502631757885846, 0.9944444444444445
621, miconic, 274, 0.16809815950920245, 0.6501188756442845, 0.9944444444444445
622, miconic, 290, 0.17791411042944785, 0.5755434762081152, 0.9952020202020202
623, miconic, 250, 0.15337423312883436, 0.5769993521673977, 0.9944444444444445
624, miconic, 267, 0.1638036809815951, 0.6519707274961363, 0.9944444444444445
625, miconic, 273, 0.16748466257668712, 0.6409630668715972, 0.9935353535353536
626, miconic, 528, 0.3239263803680982, 0.5678403361444913, 0.9952020202020202
627, miconic, 545, 0.3343558282208589, 0.5757094949970983, 0.9952020202020202
628, miconic, 541, 0.3319018404907976, 0.5757094949970983, 0.9952020202020202
629, miconic, 586, 0.3595092024539877, 0.645470348983126, 0.9944444444444445
630, miconic, 524, 0.3214723926380368, 0.2003748878738149, 1.0
631, miconic, 30, 0.018404907975460124, 0.5797561249729051, 0.9952020202020202
632, miconic, 28, 0.01717791411042945, 0.8513289919052206, 0.9851555963677175
633, miconic, 10, 0.006134969325153374, 0.1949378278583885, 1.0
634, miconic, 11, 0.006748466257668712, 0.5756769110935467, 0.9952020202020202
635, miconic, 8, 0.0049079754601227, 0.2826296770648566, 0.9992424242424243
636, miconic, 63, 0.03865030674846626, 0.7250609816128881, 0.9944444444444445
637, miconic, 29, 0.017791411042944787, 0.6489258953690287, 0.9952020202020202
638, miconic, 58, 0.03558282208588957, 0.7250609816128881, 0.9944444444444445
639, miconic, 65, 0.03987730061349693, 0.8411162002664166, 0.9847727272727274
640, miconic, 76, 0.046625766871165646, 0.5753166864444271, 0.9968181818181817
641, miconic, 64, 0.0392638036809816, 0.5755434762081152, 0.9952020202020202
642, miconic, 72, 0.044171779141104296, 0.7250609816128881, 0.9944444444444445
643, miconic, 83, 0.050920245398773004, 0.7657164977567615, 0.9865656565656566
644, miconic, 105, 0.06441717791411043, 0.7250609816128881, 0.9944444444444445
645, miconic, 54, 0.033128834355828224, 0.7657164977567615, 0.9865656565656566
646, miconic, 166, 0.10184049079754601, 0.1983076748621738, 1.0
647, miconic, 112, 0.0687116564417178, 0.7250609816128881, 0.9944444444444445
648, miconic, 152, 0.09325153374233129, 0.2854232351821798, 0.9992424242424243
649, miconic, 158, 0.09693251533742331, 0.6519707274961363, 0.9944444444444445
650, miconic, 149, 0.09141104294478528, 0.5797561249729051, 0.9952020202020202
651, miconic, 368, 0.22576687116564417, 0.644838540704259, 0.9944444444444445
652, miconic, 368, 0.22576687116564417, 0.6489258953690287, 0.9952020202020202
653, miconic, 324, 0.19877300613496932, 0.6409630668715972, 0.9935353535353536
654, miconic, 391, 0.23987730061349694, 0.49492925901386475, 0.9976767676767677
655, miconic, 392, 0.24049079754601227, 0.5740515893161727, 0.9952020202020202
656, miconic, 8, 0.0049079754601227, 0.2826296770648566, 0.9992424242424243
657, miconic, 16, 0.0098159509202454, 0.6489258953690287, 0.9952020202020202
658, miconic, 14, 0.008588957055214725, 0.715393151461572, 0.9903030303030302
659, miconic, 28, 0.01717791411042945, 0.8513289919052206, 0.9851555963677175
660, miconic, 17, 0.010429447852760737, 0.8411162002664166, 0.9847727272727274
661, miconic, 57, 0.03496932515337423, 0.5740515893161727, 0.9952020202020202
662, miconic, 61, 0.03742331288343558, 0.23691615583689662, 0.9984006734006735
663, miconic, 64, 0.0392638036809816, 0.6519707274961363, 0.9944444444444445
664, miconic, 81, 0.04969325153374233, 0.5730064667530235, 0.9952020202020202
665, miconic, 52, 0.03190184049079755, 0.8411162002664166, 0.9847727272727274
666, miconic, 60, 0.03680981595092025, 0.20162668839411804, 1.0
667, miconic, 83, 0.050920245398773004, 0.5782707489353879, 0.9952020202020202
668, miconic, 56, 0.0343558282208589, 0.7250609816128881, 0.9944444444444445
669, miconic, 117, 0.07177914110429448, 0.7250609816128881, 0.9944444444444445
670, miconic, 105, 0.06441717791411043, 0.8411162002664166, 0.9847727272727274
671, miconic, 218, 0.13374233128834356, 0.7250609816128881, 0.9944444444444445
672, miconic, 120, 0.0736196319018405, 0.27642650997426554, 1.0
673, miconic, 101, 0.06196319018404908, 0.5753166864444271, 0.9968181818181817
674, miconic, 169, 0.10368098159509202, 0.5753166864444271, 0.9968181818181817
675, miconic, 147, 0.09018404907975461, 0.19476285211320463, 1.0
676, miconic, 15, 0.009202453987730062, 0.2854232351821798, 0.9992424242424243
677, miconic, 29, 0.017791411042944787, 0.751681200070156, 0.9944444444444445
678, miconic, 34, 0.020858895705521473, 0.7250609816128881, 0.9944444444444445
679, miconic, 6, 0.0036809815950920245, 0.2003748878738149, 1.0
680, miconic, 44, 0.026993865030674847, 0.20305833071318427, 1.0
681, miconic, 45, 0.027607361963190184, 0.35617549157049755, 0.9984848484848485
682, miconic, 67, 0.041104294478527606, 0.6409630668715972, 0.9935353535353536
683, miconic, 58, 0.03558282208588957, 0.6491213975288687, 0.9944444444444445
684, miconic, 54, 0.033128834355828224, 0.7250609816128881, 0.9944444444444445
685, miconic, 76, 0.046625766871165646, 0.5730064667530235, 0.9952020202020202
686, miconic, 83, 0.050920245398773004, 0.5730064667530235, 0.9952020202020202
687, miconic, 56, 0.0343558282208589, 0.6519707274961363, 0.9944444444444445
688, miconic, 75, 0.046012269938650305, 0.8346158217534064, 0.9847727272727274
689, miconic, 85, 0.05214723926380368, 0.49356082915701244, 0.9976430976430977
690, miconic, 192, 0.11779141104294479, 0.8386507464692472, 0.9859636771757985
691, miconic, 126, 0.07730061349693251, 0.20162668839411804, 1.0
692, miconic, 117, 0.07177914110429448, 0.751681200070156, 0.9944444444444445
693, miconic, 148, 0.09079754601226994, 0.751681200070156, 0.9944444444444445
694, miconic, 164, 0.10061349693251534, 0.715393151461572, 0.9903030303030302
695, miconic, 27, 0.016564417177914112, 0.7250609816128881, 0.9944444444444445
696, miconic, 17, 0.010429447852760737, 0.8411162002664166, 0.9847727272727274
697, miconic, 9, 0.005521472392638037, 0.6489258953690287, 0.9952020202020202
698, miconic, 14, 0.008588957055214725, 0.5740515893161727, 0.9952020202020202
699, miconic, 46, 0.02822085889570552, 0.5937913674294832, 0.9952020202020202
700, miconic, 77, 0.04723926380368098, 0.8411162002664166, 0.9847727272727274
701, miconic, 41, 0.025153374233128835, 0.19476285211320463, 1.0
702, miconic, 52, 0.03190184049079755, 0.7250609816128881, 0.9944444444444445
703, miconic, 30, 0.018404907975460124, 0.6171818258773732, 0.9921885521885522
704, miconic, 120, 0.0736196319018405, 0.7250609816128881, 0.9944444444444445
705, miconic, 41, 0.025153374233128835, 0.751681200070156, 0.9944444444444445
706, miconic, 52, 0.03190184049079755, 0.6519707274961363, 0.9944444444444445
707, miconic, 53, 0.03251533742331288, 0.7250609816128881, 0.9944444444444445
708, miconic, 71, 0.043558282208588955, 0.5730497567963136, 0.9952020202020202
709, miconic, 104, 0.0638036809815951, 0.7250609816128881, 0.9944444444444445
710, miconic, 117, 0.07177914110429448, 0.5779726993185117, 0.9952020202020202
711, miconic, 151, 0.09263803680981596, 0.7250609816128881, 0.9944444444444445
712, miconic, 138, 0.08466257668711656, 0.8386507464692472, 0.9859636771757985
713, miconic, 134, 0.08220858895705521, 0.5753166864444271, 0.9968181818181817
859, satellite, 10, 0.0003714848248449051, 0.06779286289712537, 1.0
860, satellite, 10, 0.0003714848248449051, 0.09748469278941647, 1.0
861, satellite, 10, 0.0003714848248449051, 0.09899072581001046, 1.0
862, satellite, 10, 0.0003714848248449051, 0.09748469278941647, 1.0
863, satellite, 10, 0.0003714848248449051, 0.06972693819998663, 1.0
864, satellite, 30, 0.0011144544745347153, 0.515788919936195, 1.0
865, satellite, 30, 0.0011144544745347153, 0.07763665998666092, 1.0
866, satellite, 30, 0.0011144544745347153, 0.09748469278941647, 1.0
867, satellite, 30, 0.0011144544745347153, 0.5905809490670412, 1.0
868, satellite, 26, 0.0009658605445967532, 0.5296961850078196, 0.9964502164502165
869, satellite, 49, 0.001820275641740035, 0.5296961850078196, 0.9964502164502165
870, satellite, 48, 0.0017831271592555443, 0.0828506332199369, 1.0
871, satellite, 50, 0.0018574241242245255, 0.06779286289712537, 1.0
872, satellite, 50, 0.0018574241242245255, 0.6044882141386657, 0.9964502164502165
873, satellite, 50, 0.0018574241242245255, 0.06779286289712537, 1.0
874, satellite, 100, 0.003714848248449051, 0.09899072581001046, 1.0
875, satellite, 98, 0.00364055128348007, 0.08852890286100847, 1.0
876, satellite, 100, 0.003714848248449051, 0.0929905909747455, 1.0
877, satellite, 99, 0.0036776997659645604, 0.11289799088163502, 0.9991341991341991
878, satellite, 95, 0.0035291058360265985, 0.08834848797653376, 1.0
879, satellite, 246, 0.009138526691184664, 0.5296961850078196, 0.9964502164502165
880, satellite, 249, 0.009249972138638136, 0.5296961850078196, 0.9964502164502165
881, satellite, 250, 0.009287120621122627, 0.09062602521619499, 1.0
882, satellite, 248, 0.009212823656153645, 0.5296961850078196, 0.9964502164502165
883, satellite, 250, 0.009287120621122627, 0.0929905909747455, 1.0
884, satellite, 499, 0.018537092759760763, 0.11289799088163502, 0.9991341991341991
885, satellite, 496, 0.01842564731230729, 0.08170012796874991, 1.0
886, satellite, 496, 0.01842564731230729, 0.11289799088163502, 0.9991341991341991
887, satellite, 496, 0.01842564731230729, 0.0929905909747455, 1.0
888, satellite, 496, 0.01842564731230729, 0.08852890286100847, 1.0
889, satellite, 15, 0.0005572272372673577, 0.09160766674513836, 1.0
890, satellite, 15, 0.0005572272372673577, 0.5905809490670412, 1.0
891, satellite, 15, 0.0005572272372673577, 0.09748469278941647, 1.0
